Y,tid,age25_250,age25_onegrid,age25_threegrid,age25_twogrid,age35_250,age35_onegrid,age35_threegrid,age35_twogrid,atmj1000,atmj1500,atmj250,atmj500,atmj750,local_250,local_onegrid,local_threegrid,local_twogrid,non_local_250,non_local_onegrid,non_local_threegrid,non_local_twogrid,people_250,people_onegrid,people_threegrid,people_twogrid,rich1_250,rich1_onegrid,rich1_threegrid,rich1_twogrid,路网可达性,网吧j1000,网吧j1500,网吧j250,网吧j500,网吧j750,医院j1000,医院j1500,医院j250,医院j500,医院j750,娱乐场所j1000,娱乐场所j1500,娱乐场所j250,娱乐场所j500,娱乐场所j750,住宅区j1000,住宅区j1500,住宅区j250,住宅区j500,住宅区j750
5.222045021,3073,0.262355848,0.275442676,0.271866781,0.274415705,0.122734761,0.14058308,0.152553186,0.148090767,217,345,38,94,132,0.60708402,0.642550528,0.595474312,0.604851966,0.337314662,0.305714541,0.354516574,0.345211329,2428,22364,76806,52927,0,0,5.21E-05,7.56E-05,13.78375137,18,36,5,6,10,49,144,19,25,36,65,133,15,23,31,391,580,81,152,258
4.768029131,3074,0.308016878,0.291236509,0.27372649,0.278919842,0.129957806,0.145119662,0.147656997,0.144903405,208,394,32,73,148,0.645850914,0.662482403,0.607204335,0.647710535,0.320393812,0.295870483,0.339101052,0.300779165,3555,17048,78425,46845,0,0,5.10E-05,8.54E-05,16.22023846,18,39,3,5,7,95,169,19,23,32,60,153,9,17,31,370,625,68,161,279
4.348135012,3075,0.310880829,0.297859726,0.272352016,0.284150117,0.155440415,0.144779747,0.142494103,0.142666566,227,410,28,75,137,0.685233161,0.677002431,0.641300685,0.666389791,0.260362694,0.284105057,0.303479164,0.288127061,772,16867,71224,39729,0,0,5.62E-05,0.000100682,16.31534298,18,35,2,3,7,107,173,15,22,65,68,153,5,14,26,366,672,57,154,276
4.076640199,3076,0.326470588,0.298572831,0.284735669,0.292533428,0.160294118,0.147096579,0.13947075,0.141592711,229,418,17,72,127,0.751470588,0.676206298,0.657190635,0.667802627,0.217647059,0.287095069,0.29384498,0.288155248,1360,13243,68172,42255,0,0,5.87E-05,9.47E-05,13.24062283,21,34,0,2,11,120,189,0,23,88,75,149,3,11,30,386,696,58,129,240
4.11525537,3077,0.311043566,0.30077722,0.2894522,0.296579828,0.161094225,0.141481532,0.142363853,0.145404438,232,403,29,67,139,0.671732523,0.669165692,0.659515237,0.662434635,0.295845998,0.295687461,0.292931997,0.293753239,987,14539,74717,42454,0,0,5.35E-05,0,15.19954159,19,29,0,5,12,129,185,5,28,104,71,136,5,12,38,369,721,51,112,231
4.351269296,3078,0.289520426,0.300679468,0.291263482,0.294087901,0.15008881,0.152791728,0.145631741,0.148429083,228,386,32,85,143,0.668294849,0.662983752,0.674397649,0.676714377,0.308170515,0.302688331,0.278453988,0.279225205,2252,16925,72134,45483,0,0,0,0,16.75291172,17,23,1,9,11,136,183,7,42,101,67,122,7,22,40,359,717,47,106,218
4.513544403,3079,0.29192229,0.305483029,0.292668755,0.288093411,0.151329243,0.164089175,0.149544366,0.155769544,210,358,31,84,150,0.717280164,0.696927094,0.676336787,0.684367223,0.250511247,0.269866774,0.278595825,0.272625776,1956,14937,70561,42993,0,0,0,0,19.14276649,16,21,1,9,11,122,185,6,44,108,62,102,5,24,43,352,710,32,113,226
4.468642873,3080,0.32501451,0.288195445,0.292438575,0.287270557,0.169471851,0.182257135,0.155323521,0.164552554,213,331,29,78,129,0.773070226,0.711083886,0.686134365,0.689349848,0.194428323,0.250432401,0.271842606,0.268268418,1723,13876,66178,40206,0,0,0,0,19.19305786,14,20,1,5,11,125,191,7,35,81,66,96,4,15,42,356,682,44,115,223
4.242234471,3081,0.258764608,0.273229636,0.282923746,0.271440338,0.182387312,0.20231273,0.171656748,0.187686606,191,299,32,66,123,0.699916528,0.730863692,0.695491968,0.699500669,0.251669449,0.22277937,0.264052912,0.259034284,2396,9772,64862,38852,0,0,0,0,18.79219955,14,17,0,4,11,111,172,8,31,68,65,88,4,11,37,360,662,55,134,203
3.818114803,3082,0.241685144,0.241650295,0.266816251,0.258458215,0.215077605,0.228552718,0.189454283,0.20691238,144,292,24,59,106,0.691796009,0.698346431,0.700072121,0.709761037,0.22616408,0.258759005,0.258947031,0.24927771,902,12216,62395,37035,0,0,0,0,19.05458519,12,25,1,1,4,89,176,7,21,46,49,94,4,13,22,309,646,60,132,228
3.289195209,3083,0.229701596,0.24204874,0.253435518,0.24611222,0.234559334,0.237849374,0.209936575,0.225675108,132,265,30,47,84,0.706453851,0.678576346,0.707346723,0.688005674,0.237335184,0.277502409,0.254281184,0.274062204,1441,14526,56760,38068,0,0,0,0,18.61956825,4,28,1,1,1,67,174,9,20,36,31,98,8,11,18,308,638,66,137,220
2.731455202,3084,0.22455204,0.233309756,0.24194582,0.241956242,0.253907739,0.252189999,0.2206622,0.229997855,101,225,22,42,66,0.619519634,0.684368029,0.683833382,0.675005363,0.319862753,0.281462539,0.278590154,0.290138353,2623,18379,51495,37296,0,0,0,0,18.38071411,8,25,1,1,1,52,127,5,20,30,35,88,6,11,16,304,603,71,131,208
2.157777996,3085,0.197379913,0.228723404,0.237645153,0.233771053,0.326637555,0.245577337,0.221608259,0.229260634,90,197,18,30,51,0.75720524,0.662981114,0.677994973,0.67333714,0.218340611,0.303490318,0.285381915,0.292121039,1145,16732,48139,35030,0,0,0,0,19.60871223,9,19,0,1,3,45,99,10,17,27,36,66,5,9,17,276,561,57,108,197
1.617901084,3086,0.14490161,0.209800797,0.226855854,0.222886637,0.254025045,0.242788845,0.226244439,0.226726254,74,172,7,26,45,0.651162791,0.673227092,0.677152074,0.67045383,0.315444246,0.297848606,0.288777382,0.296342922,1677,12550,47431,31774,0,0,0,0,23.28060334,9,17,0,0,6,39,72,7,15,20,34,63,2,6,20,267,514,42,105,177
1.215219189,3087,0.153707052,0.189220546,0.204887353,0.186322939,0.267631103,0.237422213,0.182753905,0.168673459,65,146,2,23,39,0.73960217,0.666279928,0.675358094,0.677909849,0.222423146,0.302183314,0.295688476,0.29631059,553,9481,55572,38868,0,0,0,0,25.11472542,10,17,0,0,7,32,57,6,13,17,32,65,2,4,19,250,461,30,96,153
1.003755792,3088,0.18135436,0.21243259,0.203330257,0.18883323,0.300556586,0.164188894,0.181416537,0.157004559,55,127,10,16,36,0.727272727,0.591969101,0.6750054,0.674340069,0.243506494,0.379828013,0.297484635,0.297968143,2156,13722,50927,35534,0,0,0,0,26.56700294,10,17,0,0,7,22,52,0,10,15,27,64,3,5,16,215,408,32,71,142
0.83683417,3089,0.229387515,0.237416262,0.200668511,0.18919252,0.098645465,0.175711388,0.166228677,0.148864722,48,104,10,14,34,0.509570082,0.59258804,0.66120332,0.67469731,0.465989399,0.378403294,0.309658829,0.297144089,6792,16271,43380,32459,0,0,0,0,27.680383,11,17,0,1,5,19,41,0,4,12,30,56,2,5,12,174,353,37,73,107
0.633596375,3090,0.276572065,0.25657406,0.203173951,0.192667526,0.215915415,0.149754866,0.158800267,0.148599954,41,91,7,19,30,0.560934891,0.566186302,0.663987469,0.672947866,0.401780746,0.403877581,0.307328848,0.30149757,1797,13462,38942,30249,0,0,0,0,28.86112762,10,16,1,2,3,12,32,0,1,4,27,50,4,5,11,134,305,32,70,86
0.39331587,3091,0.204892966,0.291777188,0.205247125,0.200634233,0.171253823,0.215043577,0.158319383,0.133072937,31,76,5,15,28,0.602446483,0.63944676,0.665852521,0.669038595,0.333333333,0.324175824,0.307170888,0.305514734,327,5278,36439,25858,0,0,0,0,30.32000244,4,16,2,2,3,5,22,1,1,2,17,39,3,5,12,109,251,21,49,77
0.195610559,3092,0.333333333,0.313834726,0.213930031,0.291225674,0.261904762,0.204271123,0.145907814,0.215090475,28,56,5,9,24,0.666666667,0.630454968,0.661676456,0.626038466,0.333333333,0.338904364,0.311861593,0.337999317,42,1077,31328,8787,0,0,0,0,31.88530411,3,11,2,2,3,2,15,1,1,1,14,32,2,3,12,85,179,17,28,57
0.081728546,3093,0.285714286,0.33572711,0.286291778,0.316083505,0.214285714,0.233393178,0.211073414,0.192296383,24,39,1,5,13,0.714285714,0.631956912,0.6093265,0.537194943,0.285714286,0.353680431,0.356023966,0.428991473,98,557,13853,3401,0,0,0,0,33.41693359,3,7,1,2,3,1,5,0,1,1,14,24,1,2,9,63,142,4,21,36
0.019089739,3094,0.282051282,0.311158798,0.301643045,0.326803206,0.282051282,0.201716738,0.188134955,0.190264173,15,31,0,1,5,0.538461538,0.551502146,0.458045905,0.39418225,0.461538462,0.439914163,0.505581337,0.577916296,39,466,7973,3369,0,0,0,0,33.91566055,3,3,0,1,3,1,2,0,0,1,11,16,0,1,3,36,107,0,5,23
0.001627474,3095,0.25,0.333333333,0.309700111,0.318413021,0.25,0.196581197,0.190670122,0.18989488,9,24,0,0,1,0.5,0.381766382,0.44131803,0.344862665,0.5,0.595441595,0.52739726,0.626992201,28,351,5402,2949,0,0,0,0,34.10347855,3,3,0,0,1,1,1,0,0,0,8,16,0,0,1,23,74,0,1,7
0,3096,1,0.302491103,0.299858557,0.308618743,0,0.206405694,0.194247996,0.191945804,1,15,0,0,0,0,0.306049822,0.411834041,0.291682349,1,0.679715302,0.556812824,0.680090327,4,281,4242,2657,0,0,0,0,34.21319473,1,3,0,0,0,0,1,0,0,0,1,14,0,0,0,7,47,0,1,1
0,3097,0.56,0.307692308,0.297336845,0.292672943,0.16,0.2760181,0.189640035,0.192795743,0,9,0,0,0,0.72,0.230769231,0.323383085,0.242734343,0.28,0.751131222,0.64413228,0.731068359,25,221,3417,2443,0,0,0,0,34.26182938,0,3,0,0,0,0,1,0,0,0,0,10,0,0,0,1,34,0,0,1
0,3098,0.5,0.284768212,0.285109156,0.292364991,0,0.248344371,0.186054089,0.202979516,0,1,0,0,0,0.5,0.241721854,0.289345064,0.229050279,0.5,0.758278146,0.679374389,0.744413408,8,302,3069,2148,0,0,0,0,34.28386856,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,17,0,0,0
0,3099,0.222222222,0.334519573,0.291314031,0.319787986,0.388888889,0.202846975,0.20623608,0.268551237,0,0,0,0,0,0.611111111,0.195729537,0.237416481,0.286219081,0.388888889,0.804270463,0.737193764,0.713780919,18,281,2245,566,0,0,0,0,34.10127609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,2
0,3100,0.363636364,0.338983051,0.337332392,0.351225204,0.363636364,0.216101695,0.214537756,0.212368728,0,0,0,0,0,0.363636364,0.25,0.488355681,0.527421237,0.636363636,0.75,0.486238532,0.446907818,11,236,1417,857,0,0,0,0,34.05975082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,2,3
0,3101,0.44,0.407925408,0.346768589,0.347778982,0.44,0.191142191,0.195969423,0.193932828,0,0,0,0,0,0.44,0.603729604,0.544127867,0.578548212,0.56,0.370629371,0.428075052,0.393282774,25,429,1439,923,0,0,0,0,34.03168106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,3,6
0,3102,0.383333333,0.380952381,0.362853629,0.363285024,0.175,0.19047619,0.187576876,0.179710145,0,0,0,0,0,0.645833333,0.660714286,0.585485855,0.644444444,0.308333333,0.30952381,0.38499385,0.326570048,240,504,1626,1035,0,0,0,0,34.95673553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,1,4,6
0,3103,0.56,0.400589102,0.350028458,0.334763948,0.16,0.160530191,0.192373364,0.193133047,0,0,0,0,0,0.44,0.649484536,0.63175868,0.677253219,0.56,0.328424153,0.338645418,0.293562232,25,679,1757,1165,0,0,0,0,36.98820145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,4,6
0,3104,0.424242424,0.336032389,0.370214753,0.355645707,0.070707071,0.174089069,0.177871148,0.1663286,0,0,0,0,0,0.676767677,0.643724696,0.6643324,0.700473293,0.323232323,0.340080972,0.30952381,0.273833671,99,494,2142,1479,0,0,0,0,39.02524338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,2,6
0,3105,0.137931034,0.380952381,0.366387893,0.34029389,0.379310345,0.163003663,0.167662286,0.159319412,0,0,0,0,0,0.620689655,0.675824176,0.671047391,0.707656613,0.379310345,0.316849817,0.303464755,0.276875483,29,546,2511,1293,0,0,0,0,39.56049866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,8
0,3106,0.523809524,0.318181818,0.382082324,0.366468843,0.111111111,0.170909091,0.157869249,0.164688427,0,0,0,0,0,0.587301587,0.730909091,0.651815981,0.672848665,0.412698413,0.254545455,0.329297821,0.315281899,63,550,2065,1348,0,0,0,0,39.90202744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,4,6
0,3107,0.23655914,0.384898711,0.356464573,0.331301939,0.161290323,0.154696133,0.169101534,0.185041551,0,0,0,0,0,0.795698925,0.64640884,0.594959825,0.581163435,0.161290323,0.346224678,0.377282688,0.4,93,543,2738,1805,0,0,0,0,40.21566269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,3,5,7
0,3108,0.297297297,0.352297593,0.343897996,0.340983607,0.108108108,0.170678337,0.172677596,0.17704918,0,0,0,0,0,0.297297297,0.603938731,0.593442623,0.572131148,0.702702703,0.378555799,0.378870674,0.407103825,37,457,2745,1830,0,0,0,0,40.46482697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,4,7,7
0.00143155,3109,0,0.383233533,0.34271012,0.310401761,0,0.179640719,0.156432247,0.180517336,0,2,0,0,0,0.846153846,0.502994012,0.591423671,0.537149147,0,0.473053892,0.376329331,0.43203082,26,334,2915,1817,0,0,0,0,40.73859116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,4,7,9
0.016392771,3110,0.388888889,0.27970297,0.300069061,0.304898184,0.388888889,0.146039604,0.161256906,0.186571271,0,2,0,0,0,0.611111111,0.561881188,0.594958564,0.532746285,0.388888889,0.391089109,0.36878453,0.430379747,18,404,2896,1817,0,0,0,0,40.99848412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,1,8,11
0.037432335,3111,0.241935484,0.261052632,0.279192855,0.266963843,0.177419355,0.162105263,0.153159113,0.174839029,0,2,0,0,0,0.290322581,0.595789474,0.593781012,0.559683011,0.709677419,0.341052632,0.36189216,0.390787519,62,475,3023,2019,0,0,0,0,41.22934239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,2,5,11
0.050633803,3112,0.440677966,0.266375546,0.269791667,0.26199262,0.372881356,0.164483261,0.151388889,0.151291513,0,2,0,0,0,0.745762712,0.593886463,0.605555556,0.633948339,0.254237288,0.326055313,0.347916667,0.308487085,59,687,2880,1355,0,0,0,0,41.43996104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,4,5,6
0.012177838,3115,1,0.3,0.243902439,0.26223092,0,0,0.12804878,0.127201566,0,2,0,0,0,0,0.7,0.676067073,0.616438356,1,0.3,0.270579268,0.318982387,3,10,1312,511,0,0,0,0,41.89484207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,3,5
0,3117,0,0,0,0.615384615,1,0.5,1,0.115384615,0,2,0,0,0,0,0.5,0,0.384615385,1,0.5,1,0.615384615,3,6,147,26,0,0,0,0,42.08308136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0
6.068936569,3190,0.268965517,0.270944184,0.288786749,0.284981184,0.161576355,0.15075639,0.156777383,0.147736344,151,239,8,49,94,0.619704433,0.554825248,0.563559102,0.576034896,0.351724138,0.402712572,0.386887521,0.376325693,1015,9585,57655,35076,0,0,0,0,11.74576218,18,23,1,7,11,43,64,5,13,27,52,93,3,21,34,264,473,26,85,173
6.450721054,3191,0.266335227,0.278472607,0.27827381,0.281486496,0.170454545,0.145987825,0.154526942,0.146666989,160,277,27,63,119,0.539772727,0.58389596,0.572916667,0.58908581,0.449573864,0.364416159,0.378211153,0.363935298,1408,18070,63840,41359,0,0,0,0,13.12094883,18,25,3,8,16,48,92,5,18,33,54,109,6,26,46,303,511,45,104,216
6.302158463,3192,0.315765561,0.280476811,0.275867926,0.28484786,0.157201272,0.139587298,0.152992827,0.145972151,171,311,39,85,129,0.573830077,0.594460583,0.591679406,0.610850954,0.391640164,0.351647801,0.361073001,0.345023208,2201,19966,76533,48475,0,0,5.23E-05,8.25E-05,12.61791561,18,28,2,8,17,46,112,6,23,38,59,120,7,26,48,331,530,47,136,241
5.87834824,3193,0.257608696,0.285264941,0.278314414,0.288998048,0.14673913,0.135543189,0.151804312,0.14159162,196,347,44,78,132,0.668478261,0.627534479,0.603988752,0.619581418,0.280434783,0.321654972,0.350851385,0.335264605,920,20665,76816,47637,0,0.000193564,5.21E-05,8.40E-05,12.68039528,20,34,4,6,15,73,144,16,25,37,73,144,10,20,44,360,596,59,149,247
5.400809867,3194,0.290936786,0.291252851,0.279834117,0.281789761,0.138613861,0.138821452,0.146026244,0.140129931,210,404,28,69,150,0.648134044,0.65224748,0.603651894,0.630030376,0.307692308,0.309791805,0.34591483,0.31750959,1313,13593,80780,45101,0,0.000294269,4.95E-05,8.87E-05,13.68822304,21,35,3,5,10,77,165,16,23,56,76,154,8,15,38,361,632,41,151,257
4.988739972,3195,0.318880351,0.292898273,0.278491521,0.28299852,0.166300768,0.140882917,0.14137565,0.140546234,227,424,20,75,144,0.648188804,0.642866283,0.623751327,0.637122865,0.340285401,0.313051823,0.322844933,0.31201565,1822,15630,73478,39873,0,0.000255918,5.44E-05,0.000100319,13.43763287,25,34,0,3,10,96,183,15,32,64,93,158,3,13,36,375,676,41,145,251
4.748024683,3196,0.273052464,0.287899861,0.283670499,0.288428855,0.116057234,0.145157748,0.140052394,0.138773487,237,420,25,72,142,0.63990461,0.610643438,0.632789987,0.627348692,0.312400636,0.339140619,0.317581138,0.324544425,2516,13661,68710,42364,0,0,5.82E-05,9.44E-05,12.85713966,22,33,0,5,15,122,188,3,52,65,92,151,4,16,50,388,713,56,115,242
4.819880501,3197,0.29148835,0.287313007,0.285627678,0.288893385,0.144079886,0.140002284,0.144666289,0.141771754,217,412,37,79,164,0.502615311,0.597179399,0.631557675,0.613842246,0.442225392,0.353717026,0.320332498,0.338458426,2103,17514,74226,44487,0,0,5.39E-05,0,14.12291576,17,30,3,8,16,123,185,7,38,97,73,144,9,25,55,380,723,56,112,213
5.089245263,3198,0.347143754,0.290990459,0.286223447,0.2864803,0.126177024,0.143700207,0.149636488,0.144713138,218,391,39,105,153,0.596986817,0.589947871,0.639824492,0.621770553,0.374136849,0.365889643,0.311016131,0.329504271,1593,20334,70424,47183,0,0,0,0,14.5764637,18,28,7,10,14,142,191,8,59,87,71,139,17,37,54,375,725,41,123,211
5.196925195,3199,0.304103823,0.291840015,0.280588357,0.284225688,0.172921782,0.147267398,0.156080381,0.15211667,201,358,44,108,167,0.561206594,0.623439864,0.642027484,0.639344631,0.395650649,0.333916415,0.308307437,0.316296446,2851,21152,72405,44433,0,0,0,0,16.02571358,16,21,9,10,13,128,188,18,64,90,68,116,18,37,56,357,723,30,112,227
5.046767292,3200,0.313559322,0.279619622,0.277668651,0.280834868,0.201271186,0.162440241,0.163680257,0.161669736,205,332,49,92,152,0.764830508,0.653554355,0.659039451,0.647096378,0.201271186,0.299106215,0.294762412,0.308753837,944,19244,66691,40725,0,0,0,0,16.98027718,17,19,5,10,12,134,189,19,37,84,73,96,9,32,55,359,706,35,108,244
4.653662446,3201,0.241652021,0.264617053,0.268304938,0.262858019,0.241652021,0.186168977,0.180727478,0.18620813,188,309,38,89,133,0.727592267,0.702392937,0.674507834,0.669792279,0.241652021,0.247502517,0.282266782,0.284626587,1138,12913,65679,39139,0,0,0,0,17.8588974,13,18,1,5,11,126,189,17,36,48,67,91,5,16,49,373,669,43,112,233
4.038213722,3202,0.248021108,0.236284709,0.257754743,0.247184954,0.241864556,0.228201482,0.196199281,0.208972209,164,306,30,71,118,0.706244503,0.700471522,0.687631321,0.691243412,0.250659631,0.251627872,0.270703958,0.261829181,1137,13361,64251,33392,0,0,0,0,18.24072708,13,23,0,2,6,78,186,9,30,48,63,98,3,15,30,360,662,47,119,223
3.331942484,3203,0.213350785,0.224816221,0.246529974,0.238029585,0.283704188,0.250262541,0.213860134,0.228608358,144,289,20,56,88,0.703534031,0.690039583,0.701278168,0.689099526,0.268651832,0.261572017,0.259727724,0.27014218,3056,12379,60086,34815,0,0,0,0,18.48893364,6,25,1,1,2,70,194,6,19,43,36,103,4,13,23,332,665,49,132,218
2.654219321,3204,0.17310253,0.212682852,0.239711204,0.231657345,0.300932091,0.263460213,0.220839032,0.234857775,116,245,18,41,67,0.778961385,0.698246151,0.688591859,0.679598002,0.159786951,0.260396722,0.27468532,0.282684773,751,13057,57757,33433,0,0,0,0,18.91097326,2,24,1,1,1,58,136,3,15,37,27,94,3,12,21,306,633,59,121,194
2.00186047,3205,0.152011923,0.200082127,0.236757238,0.225688132,0.325633383,0.259726927,0.22050265,0.235766912,90,227,12,28,55,0.748137109,0.680114978,0.683952997,0.682773578,0.217585693,0.278205523,0.280127516,0.282237744,1342,9741,53954,31353,0,0,0,0,18.7484479,4,21,0,1,1,45,119,2,17,35,31,76,2,11,19,302,592,39,105,178
1.402707298,3206,0.288461538,0.19379503,0.228783781,0.221362002,0.168269231,0.255844729,0.22683371,0.238937404,83,203,6,18,47,0.524038462,0.683870019,0.683444635,0.674653262,0.456730769,0.282899574,0.283404161,0.29247083,208,6801,54357,27254,0,0,0,0,20.8640451,7,19,0,0,1,40,100,0,12,31,35,74,1,7,17,299,545,32,75,171
0.972693238,3207,0.163424125,0.180519704,0.209507585,0.220976616,0.108949416,0.249010497,0.187393526,0.203129298,73,166,0,15,39,0.451361868,0.658922733,0.681074065,0.628404402,0.439688716,0.306487696,0.290078689,0.342125172,257,5811,61635,29080,0,0,0,0,23.74000771,9,17,0,0,0,36,74,0,8,21,34,68,1,3,12,269,485,13,60,156
0.753746018,3208,0.220720721,0.221754808,0.207288401,0.22842125,0.04954955,0.149811126,0.185950413,0.191852825,67,136,3,10,33,0.490990991,0.562070742,0.678184668,0.615693636,0.509009009,0.408825549,0.293495298,0.351867843,222,11648,56144,26635,0,0,0,0,25.3281546,10,17,0,0,1,25,55,0,3,15,37,67,0,4,8,225,448,7,55,132
0.571755702,3209,0.310252996,0.239295746,0.203317556,0.235161277,0.113182423,0.164485853,0.173404119,0.186075248,54,111,3,18,28,0.464713715,0.570665205,0.667732719,0.605650006,0.525965379,0.40104131,0.301948744,0.360347693,751,14597,46902,23469,0,0,0,0,27.47226509,8,17,0,1,3,19,49,0,2,13,27,62,0,4,14,183,383,10,63,100
0.379177408,3210,0.305288462,0.24711722,0.201088563,0.241542751,0.22275641,0.148529973,0.164072505,0.184665428,43,94,9,19,26,0.663461538,0.546239023,0.658235642,0.593866171,0.31650641,0.422756777,0.310806817,0.372165428,1248,13095,40604,21520,0,0,0,0,28.70823975,3,15,1,2,3,14,37,1,1,3,20,54,1,7,14,133,314,22,55,90
0.189894548,3211,0.24852071,0.268334281,0.201742861,0.255469501,0.331360947,0.218305856,0.162863655,0.166261518,31,73,9,18,26,0.644970414,0.603373129,0.657273093,0.576403415,0.331360947,0.359863559,0.313714975,0.389620668,169,5277,37295,17689,0,0,0,0,30.10496819,3,12,2,3,3,5,23,1,1,1,19,41,2,9,13,105,252,25,37,76
0.070280857,3212,0.5,0.245430809,0.208159921,0.280562688,0.196428571,0.216057441,0.143404883,0.220497935,29,61,5,15,20,0.625,0.573759791,0.651319023,0.624092888,0.375,0.379895561,0.319547763,0.337836329,56,1532,30515,8957,0,0,0,0,31.83026764,3,9,2,3,3,2,18,1,1,1,16,31,2,8,11,95,186,20,30,47
0.018896533,3213,0,0.374009509,0.274235939,0.295597484,0.305555556,0.220285261,0.206803334,0.196278826,20,42,3,13,15,0.888888889,0.640253566,0.589321919,0.52384696,0.111111111,0.342313788,0.370428775,0.432914046,36,631,13317,3816,0,0,0,0,33.42241104,3,3,1,3,3,1,6,0,1,1,13,19,1,7,11,57,143,7,22,31
0.002924938,3214,0.233333333,0.34282325,0.286197395,0.301288937,0.3,0.180308422,0.185996994,0.186090226,15,32,0,1,13,0.416666667,0.508896797,0.446768537,0.396079484,0.583333333,0.46975089,0.512024048,0.56820623,60,843,7984,3724,0,0,0,0,33.90633896,3,3,0,1,3,1,2,0,0,1,13,16,0,1,10,40,104,3,7,22
0.000163725,3215,0.318181818,0.305084746,0.28815278,0.291426928,0.079545455,0.182426405,0.181679905,0.191311853,13,23,0,0,1,0.318181818,0.280999108,0.414737198,0.365074799,0.681818182,0.687332739,0.546560757,0.599827388,88,2242,5917,3476,0,0,0,0,33.98943268,3,3,0,0,2,1,1,0,0,0,10,15,0,0,2,29,68,1,3,7
0,3216,0.396226415,0.289671362,0.291889267,0.296075353,0.339622642,0.184037559,0.192326372,0.186499215,1,15,0,0,0,0.132075472,0.235211268,0.392423507,0.32244898,0.79245283,0.734741784,0.572608062,0.642700157,53,2130,4118,3185,0,0,0,0,34.10418198,2,3,0,0,0,0,1,0,0,0,4,13,0,0,0,13,49,0,1,3
0,3217,0,0.290870488,0.29781106,0.282156261,0.391304348,0.200636943,0.187788018,0.18321392,0,13,0,0,0,0.086956522,0.217622081,0.32718894,0.282156261,0.913043478,0.752123142,0.638824885,0.685090413,46,1884,3472,2931,0,0,0,0,34.18200699,0,3,0,0,0,0,1,0,0,0,0,12,0,0,0,5,35,0,0,1
0,3218,0.357142857,0.3125,0.284502447,0.288317757,0.3,0.2675,0.1862969,0.197196262,0,3,0,0,0,0.1,0.2075,0.287438825,0.221028037,0.9,0.7925,0.681239804,0.752336449,70,400,3065,2140,0,0,0,0,34.22824921,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,3,19,0,0,0
